track_name,track_uri,rank,track_name1,first_artist,second_artist,year,track_name2,track_uri1,track_match,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri2,duration_ms,time_signature,key_mode
Rub You The Right Way,40xz60ciGIpsRtDqRfPKBE,23,Rub You the Right Way,"Johnny Gill
",NA,1990,NA,NA,TRUE,0.676,0.874,A#,-6.959,major,0.0446,0.0216,0.00144,0.342,0.844,111.871,40xz60ciGIpsRtDqRfPKBE,332307,4,A# major
She Aint Worth It In the Style of Glenn Medeiros  Bobby Brown Karaoke Version,4piMJJ9AxH8HNYvRyK8w7a,24,She Aint Worth It,"Glenn Medeiros and Bobby Brown
",NA,1990,NA,NA,TRUE,0.702,0.529,A#,-13.965,minor,0.0462,4.27e-4,0.586,0.209,0.777,102.943,4piMJJ9AxH8HNYvRyK8w7a,227107,4,A# minor
If Wishes Came True,5gAdATsfINRIljv4LbrKX2,25,If Wishes Came True,"Sweet Sensation
",NA,1990,NA,NA,TRUE,0.493,0.453,D#,-10.878,major,0.0248,0.0944,0.00467,0.1,0.188,143.725,5gAdATsfINRIljv4LbrKX2,315160,4,D# major
The Power,6C7qa5RQQOTPYqrnayRfS3,26,The Power,"Snap!
",NA,1990,NA,NA,TRUE,0.735,0.893,C,-7.632,major,0.0586,0.0437,0.00717,0.335,0.72,108.902,6C7qa5RQQOTPYqrnayRfS3,228991,4,C major
Cant Live Without Your Love And Affection  Remastered 2017,3JjY2L2bqql54j1SjnjQ23,27,Cant Live Without Your Love and Affection,"Nelson
",NA,1990,NA,NA,TRUE,0.543,0.902,C#,-6.344,major,0.0393,0.0354,0,0.0609,0.855,121.419,3JjY2L2bqql54j1SjnjQ23,236435,4,C# major
Love Will Lead You Back,0XpJNgmowvBgPDB6alRo6G,28,Love Will Lead You Back,"Taylor Dayne
",NA,1990,NA,NA,TRUE,0.553,0.339,C#,-13.478,major,0.0275,0.214,0,0.0872,0.227,146.354,0XpJNgmowvBgPDB6alRo6G,279027,4,C# major
Dont Wanna Fall In Love,6eozUVzr02EXMji1vuxgiP,29,Dont Wanna Fall in Love,"Jane Child
",NA,1990,NA,NA,TRUE,0.708,0.681,C#,-11.226,major,0.0422,0.0152,3.43e-5,0.0373,0.814,111.574,6eozUVzr02EXMji1vuxgiP,247840,4,C# major
Two To Make It Right,6GS6uE1vDmtzxO8GztAR2O,30,Two to Make It Right,"Seduction
",NA,1990,NA,NA,TRUE,0.78,0.612,C,-10.872,major,0.0409,0.216,0.00433,0.457,0.712,114.414,6GS6uE1vDmtzxO8GztAR2O,282267,4,C major
Sending All My Love,6zNPPFFrxmhpTQejOn1Wm1,31,Sending All My Love,"Linear
",NA,1990,NA,NA,TRUE,0.703,0.517,G,-13.644,major,0.0529,4.07e-4,0.0969,0.0963,0.768,104.833,6zNPPFFrxmhpTQejOn1Wm1,234067,4,G major
Unskinny Bop  2006  Remaster,1Z6lKdYhwp8WYoBqGCKxlM,32,Unskinny Bop,"Poison
",NA,1990,NA,NA,TRUE,0.574,0.93,C#,-2.949,major,0.0413,0.0657,7.78e-6,0.108,0.69,92.303,1Z6lKdYhwp8WYoBqGCKxlM,228067,4,C# major
Step by Step,6J6RWKCPN5RFKHUKEUFjxS,33,Step by Step,"New Kids on the Block
",NA,1990,NA,NA,TRUE,0.787,0.63,C,-12.295,major,0.0609,0.0274,6.69e-6,0.161,0.882,125.347,6J6RWKCPN5RFKHUKEUFjxS,267293,4,C major
Dangerous,756YOXmKh2iUnx33nAdfPf,34,Dangerous,"Roxette
",NA,1990,NA,NA,TRUE,0.712,0.898,E,-4.893,major,0.0336,0.0485,7.76e-6,0.148,0.961,124.409,756YOXmKh2iUnx33nAdfPf,228867,4,E major
We Didnt Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,35,We Didnt Start the Fire,"Billy Joel
",NA,1990,NA,NA,TRUE,0.712,0.967,G,-5.206,major,0.047,0.0771,0,0.356,0.895,145.024,3Cx4yrFaX8CeHwBMReOWXI,287733,4,G major
I Dont Have The Heart,5In7xBveNACCRX2uWNoPuW,36,I Dont Have the Heart,"James Ingram
",NA,1990,NA,NA,TRUE,0.487,0.423,D,-8.181,major,0.0243,0.658,0,0.109,0.334,88.883,5In7xBveNACCRX2uWNoPuW,253507,4,D major
Downtown Train,5XJzh2c0roCc6GDs8PrILx,37,Downtown Train,"Rod Stewart
",NA,1990,NA,NA,TRUE,0.527,0.584,A#,-7.965,major,0.0314,0.0878,1.03e-4,0.117,0.271,114.941,5XJzh2c0roCc6GDs8PrILx,279413,4,A# major
Rhythm Nation,4nTYxxF8iWBq54LO3dBUie,38,Rhythm Nation,"Janet Jackson
",NA,1990,NA,NA,TRUE,0.637,0.933,C#,-7.756,major,0.071,0.0566,0.093,0.561,0.687,109.111,4nTYxxF8iWBq54LO3dBUie,330933,4,C# major
Ill Be Your Everything,4K0fYuC7qJx5P7Yh0Ch2zo,39,Ill Be Your Everything,"Tommy Page
",NA,1990,NA,NA,TRUE,0.499,0.517,F,-9.044,major,0.0287,0.338,0,0.236,0.281,144.138,4K0fYuC7qJx5P7Yh0Ch2zo,244840,4,F major
Roam,5fqcIHU6DhQtFKVO5XSdQs,40,Roam,"The B-52s
",NA,1990,NA,NA,TRUE,0.631,0.938,A,-5.573,major,0.0833,0.0447,7.87e-6,0.3,0.682,134.916,5fqcIHU6DhQtFKVO5XSdQs,295133,4,A major
Everything,6Bv2bQvYZDJLVlMPbmuFQm,41,Everything,"Jody Watley
",NA,1990,NA,NA,TRUE,0.584,0.683,C,-8.756,major,0.0318,0.347,9.31e-4,0.248,0.583,164.094,6Bv2bQvYZDJLVlMPbmuFQm,256507,4,C major
Back to Life However Do You Want Me feat Caron Wheeler,7ELuWpsuVCRBnOR9ZAZKDp,42,Back to Life However Do You Want Me,Soul II Soul ," Caron Wheeler
",1990,NA,NA,TRUE,0.819,0.611,G,-7.428,major,0.129,0.0673,7.7e-5,0.0477,0.653,101.001,7ELuWpsuVCRBnOR9ZAZKDp,232133,4,G major
Here and Now,1k2AyzI8PYSIASKaMK5CFp,43,Here and Now,"Luther Vandross
",NA,1990,NA,NA,TRUE,0.578,0.405,G,-9.178,major,0.0262,0.531,0,0.0886,0.232,75.08,1k2AyzI8PYSIASKaMK5CFp,322760,4,G major
Alright  7 House Mix With Rap,2GHkACm48ILzrwW6NoWsnL,44,Alright,"Janet Jackson
",NA,1990,NA,NA,TRUE,0.714,0.828,C#,-6.045,major,0.0364,0.00581,0.0659,0.07,0.636,111.807,2GHkACm48ILzrwW6NoWsnL,299213,4,C# major
Ice Ice Baby,3XVozq1aeqsJwpXrEZrDJ9,45,Ice Ice Baby,"Vanilla Ice
",NA,1990,NA,NA,TRUE,0.978,0.787,D,-2.79,major,0.0394,0.0023,4.6e-6,0.102,0.597,116.006,3XVozq1aeqsJwpXrEZrDJ9,254467,4,D major
Blame It on the Rain,2dPpQv8sCPeEaA4oz7ZjQC,46,Blame It on the Rain,"Milli Vanilli
",NA,1990,NA,NA,TRUE,0.758,0.827,E,-6.151,minor,0.0774,0.00328,1.65e-4,0.0951,0.506,97.515,2dPpQv8sCPeEaA4oz7ZjQC,248533,4,E minor
Have You Seen Her,2lvk6CUSHz4j8huQ25gH54,47,Have You Seen Her,"MC Hammer
",NA,1990,NA,NA,TRUE,0.775,0.378,F#,-14.892,minor,0.102,0.207,5.3e-6,0.107,0.86,144.16,2lvk6CUSHz4j8huQ25gH54,282800,4,F# minor
With Every Beat of My Heart,75EWMglG5w7sNFnRpRTAHV,48,With Every Beat of My Heart,"Taylor Dayne
",NA,1990,NA,NA,TRUE,0.764,0.835,F,-7.556,major,0.0324,0.0696,1.22e-5,0.0828,0.975,121.341,75EWMglG5w7sNFnRpRTAHV,263040,4,F major
Come Back To Me,0NSSqYISjnav81CEn6EgBY,49,Come Back to Me,"Janet Jackson
",NA,1990,NA,NA,TRUE,0.203,0.414,F,-12.287,minor,0.0297,0.615,0.0158,0.142,0.065,78.935,0NSSqYISjnav81CEn6EgBY,332742,4,F minor
No More Lies,1Oz5bcZyzhiaEa3F06EiPY,50,No More Lies,"Michel'le
",NA,1990,NA,NA,TRUE,0.834,0.871,A#,-6.972,minor,0.0821,0.15,0.0721,0.287,0.835,110.294,1Oz5bcZyzhiaEa3F06EiPY,225840,4,A# minor
Praying for Time  Remastered,7CgRXXie9XIxVSkpKi40ID,51,Praying for Time,"George Michael
",NA,1990,NA,NA,TRUE,0.581,0.622,A#,-14.878,major,0.0354,0.0471,0.0162,0.0915,0.257,127.814,7CgRXXie9XIxVSkpKi40ID,280981,4,A# major
How Can We Be Lovers,0ZUjPkZKjzRi6bgIuJovfY,52,How Can We Be Lovers,"Michael Bolton
",NA,1990,NA,NA,TRUE,0.399,0.708,C,-10.541,minor,0.0387,0.118,0,0.179,0.688,207.424,0ZUjPkZKjzRi6bgIuJovfY,235627,4,C minor
Do You Remember  2016 Remastered,6C4BcBBnlNG0bwfZyeKSti,53,Do You Remember,"Phil Collins
",NA,1990,NA,NA,TRUE,0.677,0.5,F,-7.839,major,0.0248,0.117,0.0109,0.0648,0.525,93.051,6C4BcBBnlNG0bwfZyeKSti,276e3,4,F major
Ready Or Not,6AgDFWLbbAt2migXMbrhXT,54,Ready or Not,"After 7
",NA,1990,NA,NA,TRUE,0.733,0.566,G#,-12.06,minor,0.039,0.0966,0,0.074,0.775,141.94,6AgDFWLbbAt2migXMbrhXT,275827,4,G# minor
U Cant Touch This,1B75hgRqe7A4fwee3g3Wmu,55,U Cant Touch This,"MC Hammer
",NA,1990,NA,NA,TRUE,0.867,0.517,B,-13.222,minor,0.0875,0.00456,3.39e-4,0.0864,0.866,133.148,1B75hgRqe7A4fwee3g3Wmu,257360,4,B minor
I Wish It Would Rain Down  2016 Remastered,4F2t297QK40XFcIHqkmLHs,56,I Wish It Would Rain Down,"Phil Collins
",NA,1990,NA,NA,TRUE,0.51,0.667,G#,-4.715,major,0.0294,0.292,0.00683,0.313,0.356,125.887,4F2t297QK40XFcIHqkmLHs,327747,4,G# major
Just Between You And Me,1fMvhGvNGrumP5MKKDf61e,57,Just Between You and Me,"Lou Gramm
",NA,1990,NA,NA,TRUE,0.742,0.753,C,-5.782,major,0.0262,0.143,3.81e-5,0.123,0.878,121.519,1fMvhGvNGrumP5MKKDf61e,290760,4,C major
Something Happened On The Way To Heaven  2016 Remastered,4ziqqoW1o3P5EhNqK6CPb1,58,Something Happened on the Way to Heaven,"Phil Collins
",NA,1990,NA,NA,TRUE,0.656,0.88,F,-4.137,minor,0.0287,0.184,0.00609,0.272,0.88,114.613,4ziqqoW1o3P5EhNqK6CPb1,291587,4,F minor
Black Cat,4tYpYYoOI7WDxbCnPninwE,59,Black Cat,"Janet Jackson
",NA,1990,NA,NA,TRUE,0.709,0.912,E,-7.157,minor,0.0439,0.131,0.00142,0.213,0.653,114.964,4tYpYYoOI7WDxbCnPninwE,290573,4,E minor
Cant Stop,1TYt5etb427hvOod3EKJA5,60,Cant Stop,"After 7
",NA,1990,NA,NA,TRUE,0.727,0.811,C,-11.547,minor,0.0385,0.245,1.22e-5,0.192,0.808,97.098,1TYt5etb427hvOod3EKJA5,247907,4,C minor
Janies Got A Gun,5fMwvrqujbQjUxcNPcYrUF,61,Janies Got a Gun,"Aerosmith
",NA,1990,NA,NA,TRUE,0.632,0.822,F,-5.737,major,0.0281,0.0557,4.85e-4,0.145,0.434,115.113,5fMwvrqujbQjUxcNPcYrUF,330533,4,F major
The Humpty Dance,3OcQkcvTcohs8vO8Rd3sKF,62,The Humpty Dance,"Digital Underground
",NA,1990,NA,NA,TRUE,0.813,0.693,A#,-8,minor,0.266,0.0341,0,0.121,0.618,103.508,3OcQkcvTcohs8vO8Rd3sKF,391693,4,A# minor
Ill Be Your Shelter,2kESL3CtcNIxrTNCDqesPI,63,Ill Be Your Shelter,"Taylor Dayne
",NA,1990,NA,NA,TRUE,0.712,0.835,C,-8.426,major,0.0309,0.113,2.14e-4,0.0881,0.9,107.392,2kESL3CtcNIxrTNCDqesPI,284373,4,C major
Free Fallin,5tVA6TkbaAH9QMITTQRrNv,64,Free Fallin,"Tom Petty
",NA,1990,NA,NA,TRUE,0.63,0.449,F,-13.243,major,0.0252,0.219,0,0.0622,0.623,84.378,5tVA6TkbaAH9QMITTQRrNv,256e3,4,F major
Giving You The Benefit,2nNKXDFRz6cog1kolC3efq,65,Giving You the Benefit,"Pebbles
",NA,1990,NA,NA,TRUE,0.708,0.812,F,-10.465,minor,0.0476,0.134,9.84e-4,0.115,0.929,103.076,2nNKXDFRz6cog1kolC3efq,341960,4,F minor
Enjoy The Silence  Single Mix,1YwNlWLf8auhazSQUDQLFU,66,Enjoy the Silence,"Depeche Mode
",NA,1990,NA,NA,TRUE,0.641,0.812,C,-7.945,minor,0.0293,0.155,4.43e-5,0.078,0.822,112.777,1YwNlWLf8auhazSQUDQLFU,257333,4,C minor
Love Song,6wvR0jv72FM0kwg1000cq9,67,Love Song,"Tesla
",NA,1990,NA,NA,TRUE,0.35,0.396,D,-6.949,major,0.0334,0.347,0.0379,0.132,0.316,80.487,6wvR0jv72FM0kwg1000cq9,323360,4,D major
Price of Love,56y9EmjGAAejQ6QX9blIGI,68,Price of Love,"Bad English
",NA,1990,NA,NA,TRUE,0.348,0.444,A,-10.001,major,0.0288,0.0201,1.23e-5,0.0639,0.241,138.194,56y9EmjGAAejQ6QX9blIGI,286040,4,A major
The King of Wishful Thinking,4UQLQJu3DNvVkMVglwElU2,70,King of Wishful Thinking,"Go West
",NA,1990,NA,NA,TRUE,0.669,0.868,C,-7.377,major,0.0527,0.033,0,0.0991,0.913,107.885,4UQLQJu3DNvVkMVglwElU2,241760,4,C major
What Kind Of Man Would I Be  Remastered Version,3oCUfoqrkQiapnJk7UL8IE,71,What Kind of Man Would I Be,"Chicago
",NA,1990,NA,NA,TRUE,0.358,0.774,C,-6.825,major,0.0362,0.157,0,0.182,0.301,176.116,3oCUfoqrkQiapnJk7UL8IE,253760,4,C major
I Remember You,4ZpXHlV2vQVfPXUvbDSZ92,72,I Remember You,"Skid Row
",NA,1990,NA,NA,TRUE,0.345,0.531,C,-12.708,major,0.0305,0.00642,7.28e-6,0.14,0.49,176.302,4ZpXHlV2vQVfPXUvbDSZ92,313693,4,C major
Get Up Before The Night Is Over,2MOOJh1xUgND4rLjB6h4jY,73,Get Up Before the Night Is Over,Technotronic ," Ya Kid K
",1990,NA,NA,TRUE,0.794,0.731,F#,-11.74,minor,0.108,0.005,9.05e-5,0.0766,0.674,123.974,2MOOJh1xUgND4rLjB6h4jY,337093,4,F# minor
Here We Are,4asTNYhhrp323lLp81KIKQ,74,Here We Are,"Gloria Estefan
",NA,1990,NA,NA,TRUE,0.694,0.467,A,-14.437,major,0.0329,0.639,1.61e-5,0.0869,0.63,142.132,4asTNYhhrp323lLp81KIKQ,289707,4,A major
Epic,4ReyTz0y3TGkX48wO3Llot,75,Epic,"Faith No More
",NA,1990,NA,NA,TRUE,0.358,0.893,E,-7.486,minor,0.12,0.0222,0.0524,0.126,0.262,174.238,4ReyTz0y3TGkX48wO3Llot,293653,4,E minor
Love Takes Time,48l7PNpT2fBoT4cdLW6EzP,76,Love Takes Time,"Mariah Carey
",NA,1990,NA,NA,TRUE,0.602,0.338,B,-12.371,major,0.0293,0.727,0,0.0849,0.25,126.232,48l7PNpT2fBoT4cdLW6EzP,229227,4,B major
Just Like Jesse James,5JGdpqo9wrRtOZtui5GShI,77,Just Like Jesse James,"Cher
",NA,1990,NA,NA,TRUE,0.405,0.563,G#,-10.136,major,0.0304,0.198,0,0.0877,0.478,137.979,5JGdpqo9wrRtOZtui5GShI,245733,4,G# major
Love Shack,4W4wYHtsrgDiivRASVOINL,78,Love Shack,"The B-52s
",NA,1990,NA,NA,TRUE,0.715,0.817,F,-6.227,minor,0.0532,0.0325,1.61e-6,0.851,0.871,133.858,4W4wYHtsrgDiivRASVOINL,321573,4,F minor
Romeo  Radio Edit,7xez8LRby1hw2nBvse9E9e,80,Romeo,"Dino
",NA,1990,NA,NA,TRUE,0.673,0.885,G,-6.791,minor,0.0879,0.0759,1.02e-5,0.141,0.897,108.229,7xez8LRby1hw2nBvse9E9e,256733,4,G minor
Everybody Everybody,24lF0of2nbQlTYDU8i6glX,81,Everybody Everybody,"Black Box
",NA,1990,NA,NA,TRUE,0.711,0.81,F,-6.443,minor,0.0379,0.00359,1.19e-5,0.0881,0.974,117.627,24lF0of2nbQlTYDU8i6glX,247e3,4,F minor
I Go to Extremes,16LYB0chkPiblx33djiNTt,82,I Go to Extremes,"Billy Joel
",NA,1990,NA,NA,TRUE,0.592,0.918,F,-4.744,major,0.036,0.0143,1.25e-5,0.287,0.568,127.095,16LYB0chkPiblx33djiNTt,263200,4,F major
Whip Appeal  12inch Version,3kSRHg7YZPSzJo8sxaBsJD,83,Whip Appeal,"Babyface
",NA,1990,NA,NA,TRUE,0.456,0.537,B,-7.952,minor,0.0434,0.304,0,0.12,0.588,73.01,3kSRHg7YZPSzJo8sxaBsJD,347773,4,B minor
Oh Girl,0YqhqbLNpfQetrwuLaVTiK,84,Oh Girl,"Paul Young
",NA,1990,NA,NA,TRUE,0.57,0.575,A,-7.032,major,0.0318,0.267,0,0.0823,0.421,135.903,0YqhqbLNpfQetrwuLaVTiK,216373,4,A major
Cmon And Get My Love,16MXkrNzdLPShZqxSbre4u,85,Cmon and Get My Love,D Mob ," Cathy Dennis
",1990,NA,NA,TRUE,0.672,0.804,A#,-9.625,minor,0.0468,0.00324,0.357,0.041,0.841,120.838,16MXkrNzdLPShZqxSbre4u,230867,4,A# minor
Its Just The Way That You Love Me,20CVgUfzLq778WY06SgTiN,86,Its Just The Way That You Love Me,"Paula Abdul
",NA,1990,NA,NA,TRUE,0.813,0.826,C#,-6.125,major,0.0765,0.706,0,0.207,0.882,119.965,20CVgUfzLq778WY06SgTiN,326069,4,C# major
When Im Back On My Feet Again,47SOobTLWvyZpUfpmuUARJ,88,When Im Back on My Feet Again,"Michael Bolton
",NA,1990,NA,NA,TRUE,0.429,0.326,F,-12.703,major,0.03,0.377,0,0.101,0.185,77.849,47SOobTLWvyZpUfpmuUARJ,228267,4,F major
Ill Give All My Love To You  Remastered Single Version,4L9VA69sfZKK5HAs5zP22I,89,Make You Sweat,"Keith Sweat
",NA,1990,NA,NA,TRUE,0.62,0.514,G#,-7.948,major,0.0417,0.431,0,0.148,0.453,140.062,4L9VA69sfZKK5HAs5zP22I,269027,4,G# major
This Ones for the Children,78bDGxqn2KF2VU1G3Kz6J0,90,This Ones for the Children,"New Kids on the Block
",NA,1990,NA,NA,TRUE,0.594,0.421,G,-13.707,minor,0.0312,0.198,0,0.0832,0.637,74.041,78bDGxqn2KF2VU1G3Kz6J0,238467,4,G minor
What It Takes,2fAYTT9kcUm8tnUrhD80sC,91,What It Takes,"Aerosmith
",NA,1990,NA,NA,TRUE,0.521,0.728,C,-6.398,major,0.0335,0.0291,2.49e-6,0.412,0.462,142.877,2fAYTT9kcUm8tnUrhD80sC,310533,4,C major
Jerk Out 3,2QzLYgjE7zTj1lb6Wi1aPx,93,Jerk Out,"The Time
",NA,1990,NA,NA,TRUE,0.792,0.897,A,-6.777,minor,0.0537,0.0239,9.99e-4,0.0491,0.9,120.639,2QzLYgjE7zTj1lb6Wi1aPx,409333,4,A minor
Just A Friend,3yNVfRQlUPViUh8O2V9SQn,94,Just a Friend,"Biz Markie
",NA,1990,NA,NA,TRUE,0.862,0.663,C,-9.004,major,0.21,0.12,0,0.318,0.837,85.308,3yNVfRQlUPViUh8O2V9SQn,238267,4,C major
Without You,2zjvTdpUoMpxNIY6e7jKOi,96,Without You,"Mötley Crüe
",NA,1990,NA,NA,TRUE,0.524,0.759,F,-4.152,major,0.0286,0.00622,5.65e-5,0.0652,0.283,118.001,2zjvTdpUoMpxNIY6e7jKOi,270187,4,F major
Swing The Mood,3Aimpqxpvmz7jhJlNnEd5c,97,Swing the Mood,"Jive Bunny and the Mastermixers
",NA,1990,NA,NA,TRUE,0.865,0.512,G#,-13.376,major,0.0521,0.049,0.0173,0.201,0.879,92.512,3Aimpqxpvmz7jhJlNnEd5c,259573,4,G# major
Thieves in the Temple,403oiKw757eJnbDKPSjhHV,98,Thieves in the Temple,"Prince
",NA,1990,NA,NA,TRUE,0.775,0.676,F,-10.582,minor,0.042,0.0228,0,0.0631,0.646,129.948,403oiKw757eJnbDKPSjhHV,200680,4,F minor
Mentirosa,3P6fS71hWhZvOnnxQojJ0Z,99,Mentirosa,"Mellow Man Ace
",NA,1990,NA,NA,TRUE,0.966,0.505,C#,-14.762,major,0.111,0.0678,0,0.197,0.826,113.592,3P6fS71hWhZvOnnxQojJ0Z,258533,4,C# major
Everything I Do I Do It For You,6eBK3edMW7bEzecF1eCezc,1,Everything I Do I Do It for You,"Bryan Adams
",NA,1991,NA,NA,TRUE,0.519,0.372,C#,-12.635,major,0.0284,0.0816,4.67e-5,0.0652,0.298,131.227,6eBK3edMW7bEzecF1eCezc,394133,4,C# major
I Wanna Sex You Up  Single Mix,3lsse1FoSHnNXc6y0jHxvd,2,I Wanna Sex You Up,"Color Me Badd
",NA,1991,NA,NA,TRUE,0.551,0.591,F#,-8.404,minor,0.12,0.00549,6.55e-6,0.0416,0.474,201.799,3lsse1FoSHnNXc6y0jHxvd,236947,4,F# minor
Gonna Make You Sweat Everybody Dance Now,36rXHqN7D1ETFhyKXXKs4w,3,Gonna Make You Sweat Everybody Dance Now,"C+C Music Factory
",NA,1991,NA,NA,TRUE,0.557,0.74,F#,-10.999,major,0.0879,0.0018,0.422,0.148,0.801,114.379,36rXHqN7D1ETFhyKXXKs4w,243693,4,F# major
Rush Rush,015qd1I4v00JIoK7yOUgKC,4,Rush Rush,"Paula Abdul
",NA,1991,NA,NA,TRUE,0.706,0.44,E,-11.577,major,0.0493,0.763,0,0.0958,0.395,90.012,015qd1I4v00JIoK7yOUgKC,292933,4,E major
One More Try,2drQ6wg2hdl6RDslarifh8,5,One More Try,"Timmy T
",NA,1991,NA,NA,TRUE,0.641,0.573,A,-9.198,major,0.0485,0.191,0,0.317,0.5,149.826,2drQ6wg2hdl6RDslarifh8,209427,5,A major
Unbelievable,5VYTKiOnHw4iTrB9pG3yum,6,Unbelievable,"EMF
",NA,1991,NA,NA,TRUE,0.637,0.849,C#,-6.855,major,0.0362,3.41e-4,0.0386,0.141,0.936,104.074,5VYTKiOnHw4iTrB9pG3yum,209813,4,C# major
More Than Words,1gVgkQFOKa8Wc1HYsJtPdH,7,More Than Words,"Extreme
",NA,1991,NA,NA,TRUE,0.615,0.129,F#,-14.892,major,0.0286,0.468,0,0.114,0.249,91.769,1gVgkQFOKa8Wc1HYsJtPdH,334107,4,F# major
I Like the Way The Kissing Game Originally Performed by Hi Five Vocal Version,7Irxs7jhvE4egHWa1D4o9L,8,I Like the Way The Kissing Game,"Hi-Five
",NA,1991,NA,NA,TRUE,0.746,0.407,A#,-12.332,minor,0.0299,0.293,1.59e-6,0.0902,0.865,102.868,7Irxs7jhvE4egHWa1D4o9L,231518,4,A# minor
The First Time,4iqnWPNCt4hhZ96KhjlJKq,9,The First Time,"Surface
",NA,1991,NA,NA,TRUE,0.637,0.354,A#,-11.964,major,0.0283,0.215,7.04e-4,0.0961,0.111,126.435,4iqnWPNCt4hhZ96KhjlJKq,256e3,4,A# major
Baby Baby,3IDsegNBHC4pjGCOMTQYlU,10,Baby Baby,"Amy Grant
",NA,1991,NA,NA,TRUE,0.702,0.901,C#,-4.45,major,0.0264,0.426,0.00153,0.0368,0.919,97.862,3IDsegNBHC4pjGCOMTQYlU,236973,4,C# major
Motownphilly  Original Version,4wDSLkTUIpRsn3UbCzW9wV,11,Motownphilly,"Boyz II Men
",NA,1991,NA,NA,TRUE,0.756,0.858,D,-9.649,major,0.0682,0.0171,2.17e-5,0.194,0.758,114.144,4wDSLkTUIpRsn3UbCzW9wV,235320,4,D major
Because I Love You The Postman Song,5133Vr9T5jaSNBlqSQRJDx,12,Because I Love You The Postman Song,"Stevie B
",NA,1991,NA,NA,TRUE,0.506,0.321,C#,-11.796,major,0.0289,0.74,1.21e-6,0.125,0.0724,128.391,5133Vr9T5jaSNBlqSQRJDx,300107,4,C# major
Someday,6TSM5vkz0WzyZsNAKKYDcw,13,Someday,"Mariah Carey
",NA,1991,NA,NA,TRUE,0.685,0.819,C#,-8.686,minor,0.0405,0.206,2.23e-6,0.0251,0.937,109.855,6TSM5vkz0WzyZsNAKKYDcw,246107,4,C# minor
High Enough,5t5rCnsgRBtcKqTB7SbD1Q,14,High Enough,"Damn Yankees
",NA,1991,NA,NA,TRUE,0.273,0.537,D,-9.612,major,0.0306,0.0241,0,0.0922,0.232,81.814,5t5rCnsgRBtcKqTB7SbD1Q,287320,4,D major
From A Distance,48eiLW57CqSmCYNZRM2J8M,15,From a Distance,"Bette Midler
",NA,1991,NA,NA,TRUE,0.536,0.242,G,-11.716,major,0.0277,0.674,0,0.331,0.331,137.989,48eiLW57CqSmCYNZRM2J8M,276346,4,G major
All The Man That I Need,07M76e7IXxYdnC1BBiJxEX,16,All the Man That I Need,"Whitney Houston
",NA,1991,NA,NA,TRUE,0.485,0.577,F,-9.98,minor,0.0323,0.462,0,0.0486,0.286,150.888,07M76e7IXxYdnC1BBiJxEX,248907,4,F minor
Right Here Right Now,3fcGGP62sllcNEhuFJVYeC,17,Right Here Right Now,"Jesus Jones
",NA,1991,NA,NA,TRUE,0.657,0.608,D,-13.565,major,0.0287,0.0088,3.45e-6,0.103,0.723,106.862,3fcGGP62sllcNEhuFJVYeC,189293,4,D major
I Adore Mi Amor,05R2lE5g9hnaSmxIrUl3C0,18,I Adore Mi Amor,"Color Me Badd
",NA,1991,NA,NA,TRUE,0.683,0.476,D#,-9.995,minor,0.027,0.243,0,0.0786,0.725,91.989,05R2lE5g9hnaSmxIrUl3C0,289200,4,D# minor
Love Will Never Do Without You,1SkJ8HjZUZRPYT3R2rh5sA,19,Love Will Never Do Without You,"Janet Jackson
",NA,1991,NA,NA,TRUE,0.746,0.946,C#,-8.809,major,0.0442,0.141,0.00465,0.458,0.534,103.179,1SkJ8HjZUZRPYT3R2rh5sA,35e4,4,C# major
Good Vibrations,5hWdgGVcfTeLPAiHM6EZG9,20,Good Vibrations,Marky Mark and the Funky Bunch ," Loleatta Holloway
",1991,NA,NA,TRUE,0.714,0.953,C#,-8.354,major,0.0543,0.00234,0.376,0.0245,0.882,121.653,5hWdgGVcfTeLPAiHM6EZG9,269307,4,C# major
Justify My Love,6BWRvw630R8z2vNMok6quI,21,Justify My Love,"Madonna
",NA,1991,NA,NA,TRUE,0.705,0.821,C#,-7.085,major,0.128,0.00244,0.684,0.0572,0.456,99.642,6BWRvw630R8z2vNMok6quI,294267,4,C# major
Emotions,0cELvuwJW1acISUHYB6suj,22,Emotions,"Mariah Carey
",NA,1991,NA,NA,TRUE,0.741,0.752,A,-7.009,minor,0.0359,0.0411,0.0012,0.0233,0.942,114.851,0cELvuwJW1acISUHYB6suj,248093,4,A minor
Romantic,1eDCizNe4EQMj7okkjIeXo,24,Romantic,"Karyn White
",NA,1991,NA,NA,TRUE,0.68,0.941,C#,-7.509,minor,0.0374,0.484,7.43e-5,0.0656,0.823,110.264,1eDCizNe4EQMj7okkjIeXo,247160,4,C# minor
Hold You Tight,0otWaD7P1jqYsb0qSHNo6J,25,Hold You Tight,"Tara Kemp
",NA,1991,NA,NA,TRUE,0.739,0.675,C#,-9.194,major,0.0444,0.0545,0.0112,0.0632,0.643,100.054,0otWaD7P1jqYsb0qSHNo6J,284345,4,C# major
